epoch,from,address,tags,args,hex
1790401635.184,127.0.0.1:8000,/float-1,",f",[0.006212],2f666c6f61742d31000000002c6600003bcb8cf7
1790401635.195,127.0.0.1:8000,/float-1,",f",[0.00625],2f666c6f61742d31000000002c6600003bcccab4
1790401635.216,127.0.0.1:8000,/float-1,",f",[0.006288],2f666c6f61742d31000000002c6600003bce0871
1790401635.237,127.0.0.1:8000,/float-1,",f",[0.006326],2f666c6f61742d31000000002c6600003bcf462e
1790401635.247,127.0.0.1:8000,/float-1,",f",[0.006363],2f666c6f61742d31000000002c6600003bd083ea
1790401635.268,127.0.0.1:8000,/float-1,",f",[0.006401],2f666c6f61742d31000000002c6600003bd1c1a7
1790401635.279,127.0.0.1:8000,/float-1,",f",[0.006439],2f666c6f61742d31000000002c6600003bd2ff64
1790401635.301,127.0.0.1:8000,/float-1,",f",[0.006477],2f666c6f61742d31000000002c6600003bd43d21
1790401635.312,127.0.0.1:8000,/float-1,",f",[0.006515],2f666c6f61742d31000000002c6600003bd57ade
1790401635.333,127.0.0.1:8000,/float-1,",f",[0.006553],2f666c6f61742d31000000002c6600003bd6b89b
1790401635.353,127.0.0.1:8000,/float-1,",f",[0.006591],2f666c6f61742d31000000002c6600003bd7f657
1790401635.364,127.0.0.1:8000,/float-1,",f",[0.006629],2f666c6f61742d31000000002c6600003bd93414
1790401635.386,127.0.0.1:8000,/float-1,",f",[0.006666],2f666c6f61742d31000000002c6600003bda71d1
1790401635.396,127.0.0.1:8000,/float-1,",f",[0.006704],2f666c6f61742d31000000002c6600003bdbaf8e
1790401635.416,127.0.0.1:8000,/float-1,",f",[0.006742],2f666c6f61742d31000000002c6600003bdced4b
1790401635.427,127.0.0.1:8000,/float-1,",f",[0.00678],2f666c6f61742d31000000002c6600003bde2b07
1790401635.448,127.0.0.1:8000,/float-1,",f",[0.006818],2f666c6f61742d31000000002c6600003bdf68c4
1790401635.470,127.0.0.1:8000,/float-1,",f",[0.006856],2f666c6f61742d31000000002c6600003be0a681
1790401635.480,127.0.0.1:8000,/float-1,",f",[0.006894],2f666c6f61742d31000000002c6600003be1e43e
1790401635.501,127.0.0.1:8000,/float-1,",f",[0.006932],2f666c6f61742d31000000002c6600003be321fb
1790401635.512,127.0.0.1:8000,/float-1,",f",[0.006969],2f666c6f61742d31000000002c6600003be45fb8
1790401635.532,127.0.0.1:8000,/float-1,",f",[0.007007],2f666c6f61742d31000000002c6600003be59d74
1790401635.553,127.0.0.1:8000,/float-1,",f",[0.007045],2f666c6f61742d31000000002c6600003be6db31
1790401635.563,127.0.0.1:8000,/float-1,",f",[0.007083],2f666c6f61742d31000000002c6600003be818ee
1790401635.583,127.0.0.1:8000,/float-1,",f",[0.007121],2f666c6f61742d31000000002c6600003be956ab
1790401635.594,127.0.0.1:8000,/float-1,",f",[0.007159],2f666c6f61742d31000000002c6600003bea9468
1790401635.616,127.0.0.1:8000,/float-1,",f",[0.007197],2f666c6f61742d31000000002c6600003bebd225
1790401635.636,127.0.0.1:8000,/float-1,",f",[0.007235],2f666c6f61742d31000000002c6600003bed0fe1
1790401635.647,127.0.0.1:8000,/float-1,",f",[0.007272],2f666c6f61742d31000000002c6600003bee4d9e
1790401635.668,127.0.0.1:8000,/float-1,",f",[0.00731],2f666c6f61742d31000000002c6600003bef8b5b
1790401635.679,127.0.0.1:8000,/float-1,",f",[0.007348],2f666c6f61742d31000000002c6600003bf0c918
1790401635.700,127.0.0.1:8000,/float-1,",f",[0.007386],2f666c6f61742d31000000002c6600003bf206d5
1790401635.711,127.0.0.1:8000,/float-1,",f",[0.007424],2f666c6f61742d31000000002c6600003bf34491
1790401635.731,127.0.0.1:8000,/float-1,",f",[0.007462],2f666c6f61742d31000000002c6600003bf4824e
1790401635.753,127.0.0.1:8000,/float-1,",f",[0.0075],2f666c6f61742d31000000002c6600003bf5c00b
1790401635.764,127.0.0.1:8000,/float-1,",f",[0.007538],2f666c6f61742d31000000002c6600003bf6fdc8
1790401635.784,127.0.0.1:8000,/float-1,",f",[0.007575],2f666c6f61742d31000000002c6600003bf83b85
1790401635.794,127.0.0.1:8000,/float-1,",f",[0.007613],2f666c6f61742d31000000002c6600003bf97942
1790401635.815,127.0.0.1:8000,/float-1,",f",[0.007651],2f666c6f61742d31000000002c6600003bfab6fe
1790401635.837,127.0.0.1:8000,/float-1,",f",[0.007689],2f666c6f61742d31000000002c6600003bfbf4bb
1790401635.848,127.0.0.1:8000,/float-1,",f",[0.007727],2f666c6f61742d31000000002c6600003bfd3278
1790401635.868,127.0.0.1:8000,/float-1,",f",[0.007765],2f666c6f61742d31000000002c6600003bfe7035
1790401635.879,127.0.0.1:8000,/float-1,",f",[0.007803],2f666c6f61742d31000000002c6600003bffadf2
1790401635.899,127.0.0.1:8000,/float-1,",f",[0.007841],2f666c6f61742d31000000002c6600003c0075d7
1790401635.911,127.0.0.1:8000,/float-1,",f",[0.007878],2f666c6f61742d31000000002c6600003c0114b6
1790401635.931,127.0.0.1:8000,/float-1,",f",[0.007916],2f666c6f61742d31000000002c6600003c01b394
1790401635.952,127.0.0.1:8000,/float-1,",f",[0.007954],2f666c6f61742d31000000002c6600003c025273
1790401635.963,127.0.0.1:8000,/float-1,",f",[0.007992],2f666c6f61742d31000000002c6600003c02f151
1790401635.983,127.0.0.1:8000,/float-1,",f",[0.00803],2f666c6f61742d31000000002c6600003c03902f
1790401635.994,127.0.0.1:8000,/float-1,",f",[0.008068],2f666c6f61742d31000000002c6600003c042f0e
1790401636.015,127.0.0.1:8000,/float-1,",f",[0.008106],2f666c6f61742d31000000002c6600003c04cdec
1790401636.036,127.0.0.1:8000,/float-1,",f",[0.008144],2f666c6f61742d31000000002c6600003c056ccb
1790401636.047,127.0.0.1:8000,/float-1,",f",[0.008181],2f666c6f61742d31000000002c6600003c060ba9
