epoch,from,address,tags,args,hex
1790401821.876,127.0.0.1:8000,/float-1,",f",[0.003598],2f666c6f61742d31000000002c6600003b6bd225
1790401821.896,127.0.0.1:8000,/float-1,",f",[0.003636],2f666c6f61742d31000000002c6600003b6e4d9e
1790401821.907,127.0.0.1:8000,/float-1,",f",[0.003674],2f666c6f61742d31000000002c6600003b70c918
1790401821.928,127.0.0.1:8000,/float-1,",f",[0.003712],2f666c6f61742d31000000002c6600003b734491
1790401821.939,127.0.0.1:8000,/float-1,",f",[0.00375],2f666c6f61742d31000000002c6600003b75c00b
1790401821.959,127.0.0.1:8000,/float-1,",f",[0.003788],2f666c6f61742d31000000002c6600003b783b85
1790401821.970,127.0.0.1:8000,/float-1,",f",[0.003826],2f666c6f61742d31000000002c6600003b7ab6fe
1790401821.990,127.0.0.1:8000,/float-1,",f",[0.003863],2f666c6f61742d31000000002c6600003b7d3278
1790401822.012,127.0.0.1:8000,/float-1,",f",[0.003901],2f666c6f61742d31000000002c6600003b7fadf2
1790401822.022,127.0.0.1:8000,/float-1,",f",[0.003939],2f666c6f61742d31000000002c6600003b8114b6
1790401822.042,127.0.0.1:8000,/float-1,",f",[0.003977],2f666c6f61742d31000000002c6600003b825273
1790401822.054,127.0.0.1:8000,/float-1,",f",[0.004015],2f666c6f61742d31000000002c6600003b83902f
1790401822.074,127.0.0.1:8000,/float-1,",f",[0.004053],2f666c6f61742d31000000002c6600003b84cdec
1790401822.095,127.0.0.1:8000,/float-1,",f",[0.004091],2f666c6f61742d31000000002c6600003b860ba9
1790401822.105,127.0.0.1:8000,/float-1,",f",[0.004129],2f666c6f61742d31000000002c6600003b874966
1790401822.126,127.0.0.1:8000,/float-1,",f",[0.004167],2f666c6f61742d31000000002c6600003b888723
1790401822.137,127.0.0.1:8000,/float-1,",f",[0.004204],2f666c6f61742d31000000002c6600003b89c4df
1790401822.157,127.0.0.1:8000,/float-1,",f",[0.004242],2f666c6f61742d31000000002c6600003b8b029c
1790401822.178,127.0.0.1:8000,/float-1,",f",[0.00428],2f666c6f61742d31000000002c6600003b8c4059
1790401822.189,127.0.0.1:8000,/float-1,",f",[0.004318],2f666c6f61742d31000000002c6600003b8d7e16
1790401822.210,127.0.0.1:8000,/float-1,",f",[0.004356],2f666c6f61742d31000000002c6600003b8ebbd3
1790401822.220,127.0.0.1:8000,/float-1,",f",[0.004394],2f666c6f61742d31000000002c6600003b8ff990
1790401822.241,127.0.0.1:8000,/float-1,",f",[0.004432],2f666c6f61742d31000000002c6600003b91374c
1790401822.262,127.0.0.1:8000,/float-1,",f",[0.00447],2f666c6f61742d31000000002c6600003b927509
1790401822.272,127.0.0.1:8000,/float-1,",f",[0.004507],2f666c6f61742d31000000002c6600003b93b2c6
1790401822.293,127.0.0.1:8000,/float-1,",f",[0.004545],2f666c6f61742d31000000002c6600003b94f083
1790401822.304,127.0.0.1:8000,/float-1,",f",[0.004583],2f666c6f61742d31000000002c6600003b962e40
1790401822.325,127.0.0.1:8000,/float-1,",f",[0.004621],2f666c6f61742d31000000002c6600003b976bfd
1790401822.346,127.0.0.1:8000,/float-1,",f",[0.004659],2f666c6f61742d31000000002c6600003b98a9b9
1790401822.356,127.0.0.1:8000,/float-1,",f",[0.004697],2f666c6f61742d31000000002c6600003b99e776
1790401822.376,127.0.0.1:8000,/float-1,",f",[0.004735],2f666c6f61742d31000000002c6600003b9b2533
1790401822.387,127.0.0.1:8000,/float-1,",f",[0.004773],2f666c6f61742d31000000002c6600003b9c62f0
1790401822.408,127.0.0.1:8000,/float-1,",f",[0.00481],2f666c6f61742d31000000002c6600003b9da0ad
1790401822.429,127.0.0.1:8000,/float-1,",f",[0.004848],2f666c6f61742d31000000002c6600003b9ede69
1790401822.440,127.0.0.1:8000,/float-1,",f",[0.004886],2f666c6f61742d31000000002c6600003ba01c26
1790401822.460,127.0.0.1:8000,/float-1,",f",[0.004924],2f666c6f61742d31000000002c6600003ba159e3
1790401822.471,127.0.0.1:8000,/float-1,",f",[0.004962],2f666c6f61742d31000000002c6600003ba297a0
1790401822.491,127.0.0.1:8000,/float-1,",f",[0.005],2f666c6f61742d31000000002c6600003ba3d55d
1790401822.512,127.0.0.1:8000,/float-1,",f",[0.005038],2f666c6f61742d31000000002c6600003ba5131a
1790401822.522,127.0.0.1:8000,/float-1,",f",[0.005076],2f666c6f61742d31000000002c6600003ba650d6
1790401822.543,127.0.0.1:8000,/float-1,",f",[0.005113],2f666c6f61742d31000000002c6600003ba78e93
1790401822.553,127.0.0.1:8000,/float-1,",f",[0.005151],2f666c6f61742d31000000002c6600003ba8cc50
1790401822.575,127.0.0.1:8000,/float-1,",f",[0.005189],2f666c6f61742d31000000002c6600003baa0a0d
1790401822.595,127.0.0.1:8000,/float-1,",f",[0.005227],2f666c6f61742d31000000002c6600003bab47ca
1790401822.606,127.0.0.1:8000,/float-1,",f",[0.005265],2f666c6f61742d31000000002c6600003bac8587
1790401822.627,127.0.0.1:8000,/float-1,",f",[0.005303],2f666c6f61742d31000000002c6600003badc343
1790401822.637,127.0.0.1:8000,/float-1,",f",[0.005341],2f666c6f61742d31000000002c6600003baf0100
1790401822.657,127.0.0.1:8000,/float-1,",f",[0.005379],2f666c6f61742d31000000002c6600003bb03ebd
1790401822.679,127.0.0.1:8000,/float-1,",f",[0.005416],2f666c6f61742d31000000002c6600003bb17c7a
1790401822.689,127.0.0.1:8000,/float-1,",f",[0.005454],2f666c6f61742d31000000002c6600003bb2ba37
1790401822.710,127.0.0.1:8000,/float-1,",f",[0.005492],2f666c6f61742d31000000002c6600003bb3f7f3
1790401822.721,127.0.0.1:8000,/float-1,",f",[0.00553],2f666c6f61742d31000000002c6600003bb535b0
1790401822.741,127.0.0.1:8000,/float-1,",f",[0.005568],2f666c6f61742d31000000002c6600003bb6736d
1790401822.762,127.0.0.1:8000,/float-1,",f",[0.005606],2f666c6f61742d31000000002c6600003bb7b12a
1790401822.772,127.0.0.1:8000,/float-1,",f",[0.005644],2f666c6f61742d31000000002c6600003bb8eee7
1790401822.793,127.0.0.1:8000,/float-1,",f",[0.005682],2f666c6f61742d31000000002c6600003bba2ca4
1790401822.803,127.0.0.1:8000,/float-1,",f",[0.005719],2f666c6f61742d31000000002c6600003bbb6a60
1790401822.824,127.0.0.1:8000,/float-1,",f",[0.005757],2f666c6f61742d31000000002c6600003bbca81d
1790401822.845,127.0.0.1:8000,/float-1,",f",[0.005795],2f666c6f61742d31000000002c6600003bbde5da
1790401822.856,127.0.0.1:8000,/float-1,",f",[0.005833],2f666c6f61742d31000000002c6600003bbf2397
1790401822.877,127.0.0.1:8000,/float-1,",f",[0.005871],2f666c6f61742d31000000002c6600003bc06154
1790401822.887,127.0.0.1:8000,/float-1,",f",[0.005909],2f666c6f61742d31000000002c6600003bc19f11
1790401822.907,127.0.0.1:8000,/float-1,",f",[0.005947],2f666c6f61742d31000000002c6600003bc2dccd
1790401822.927,127.0.0.1:8000,/float-1,",f",[0.005985],2f666c6f61742d31000000002c6600003bc41a8a
1790401822.938,127.0.0.1:8000,/float-1,",f",[0.006022],2f666c6f61742d31000000002c6600003bc55847
1790401822.959,127.0.0.1:8000,/float-1,",f",[0.00606],2f666c6f61742d31000000002c6600003bc69604
1790401822.970,127.0.0.1:8000,/float-1,",f",[0.006098],2f666c6f61742d31000000002c6600003bc7d3c1
1790401822.991,127.0.0.1:8000,/float-1,",f",[0.006136],2f666c6f61742d31000000002c6600003bc9117d
1790401823.011,127.0.0.1:8000,/float-1,",f",[0.006174],2f666c6f61742d31000000002c6600003bca4f3a
1790401823.021,127.0.0.1:8000,/float-1,",f",[0.006212],2f666c6f61742d31000000002c6600003bcb8cf7
1790401823.042,127.0.0.1:8000,/float-1,",f",[0.00625],2f666c6f61742d31000000002c6600003bcccab4
1790401823.053,127.0.0.1:8000,/float-1,",f",[0.006288],2f666c6f61742d31000000002c6600003bce0871
1790401823.074,127.0.0.1:8000,/float-1,",f",[0.006326],2f666c6f61742d31000000002c6600003bcf462e
1790401823.096,127.0.0.1:8000,/float-1,",f",[0.006363],2f666c6f61742d31000000002c6600003bd083ea
1790401823.106,127.0.0.1:8000,/float-1,",f",[0.006401],2f666c6f61742d31000000002c6600003bd1c1a7
1790401823.127,127.0.0.1:8000,/float-1,",f",[0.006439],2f666c6f61742d31000000002c6600003bd2ff64
1790401823.137,127.0.0.1:8000,/float-1,",f",[0.006477],2f666c6f61742d31000000002c6600003bd43d21
1790401823.158,127.0.0.1:8000,/float-1,",f",[0.006515],2f666c6f61742d31000000002c6600003bd57ade
1790401823.178,127.0.0.1:8000,/float-1,",f",[0.006553],2f666c6f61742d31000000002c6600003bd6b89b
1790401823.190,127.0.0.1:8000,/float-1,",f",[0.006591],2f666c6f61742d31000000002c6600003bd7f657
1790401823.210,127.0.0.1:8000,/float-1,",f",[0.006629],2f666c6f61742d31000000002c6600003bd93414
1790401823.220,127.0.0.1:8000,/float-1,",f",[0.006666],2f666c6f61742d31000000002c6600003bda71d1
1790401823.240,127.0.0.1:8000,/float-1,",f",[0.006704],2f666c6f61742d31000000002c6600003bdbaf8e
1790401823.262,127.0.0.1:8000,/float-1,",f",[0.006742],2f666c6f61742d31000000002c6600003bdced4b
1790401823.272,127.0.0.1:8000,/float-1,",f",[0.00678],2f666c6f61742d31000000002c6600003bde2b07
1790401823.293,127.0.0.1:8000,/float-1,",f",[0.006818],2f666c6f61742d31000000002c6600003bdf68c4
1790401823.304,127.0.0.1:8000,/float-1,",f",[0.006856],2f666c6f61742d31000000002c6600003be0a681
1790401823.324,127.0.0.1:8000,/float-1,",f",[0.006894],2f666c6f61742d31000000002c6600003be1e43e
1790401823.345,127.0.0.1:8000,/float-1,",f",[0.006932],2f666c6f61742d31000000002c6600003be321fb
1790401823.356,127.0.0.1:8000,/float-1,",f",[0.006969],2f666c6f61742d31000000002c6600003be45fb8
1790401823.376,127.0.0.1:8000,/float-1,",f",[0.007007],2f666c6f61742d31000000002c6600003be59d74
1790401823.386,127.0.0.1:8000,/float-1,",f",[0.007045],2f666c6f61742d31000000002c6600003be6db31
1790401823.407,127.0.0.1:8000,/float-1,",f",[0.007083],2f666c6f61742d31000000002c6600003be818ee
1790401823.427,127.0.0.1:8000,/float-1,",f",[0.007121],2f666c6f61742d31000000002c6600003be956ab
1790401823.438,127.0.0.1:8000,/float-1,",f",[0.007159],2f666c6f61742d31000000002c6600003bea9468
1790401823.460,127.0.0.1:8000,/float-1,",f",[0.007197],2f666c6f61742d31000000002c6600003bebd225
1790401823.471,127.0.0.1:8000,/float-1,",f",[0.007235],2f666c6f61742d31000000002c6600003bed0fe1
1790401823.491,127.0.0.1:8000,/float-1,",f",[0.007272],2f666c6f61742d31000000002c6600003bee4d9e
1790401823.511,127.0.0.1:8000,/float-1,",f",[0.00731],2f666c6f61742d31000000002c6600003bef8b5b
1790401823.522,127.0.0.1:8000,/float-1,",f",[0.007348],2f666c6f61742d31000000002c6600003bf0c918
1790401823.542,127.0.0.1:8000,/float-1,",f",[0.007386],2f666c6f61742d31000000002c6600003bf206d5
1790401823.553,127.0.0.1:8000,/float-1,",f",[0.007424],2f666c6f61742d31000000002c6600003bf34491
1790401823.574,127.0.0.1:8000,/float-1,",f",[0.007462],2f666c6f61742d31000000002c6600003bf4824e
1790401823.595,127.0.0.1:8000,/float-1,",f",[0.0075],2f666c6f61742d31000000002c6600003bf5c00b
1790401823.605,127.0.0.1:8000,/float-1,",f",[0.007538],2f666c6f61742d31000000002c6600003bf6fdc8
1790401823.626,127.0.0.1:8000,/float-1,",f",[0.007575],2f666c6f61742d31000000002c6600003bf83b85
1790401823.637,127.0.0.1:8000,/float-1,",f",[0.007613],2f666c6f61742d31000000002c6600003bf97942
1790401823.657,127.0.0.1:8000,/float-1,",f",[0.007651],2f666c6f61742d31000000002c6600003bfab6fe
1790401823.678,127.0.0.1:8000,/float-1,",f",[0.007689],2f666c6f61742d31000000002c6600003bfbf4bb
1790401823.688,127.0.0.1:8000,/float-1,",f",[0.007727],2f666c6f61742d31000000002c6600003bfd3278
1790401823.709,127.0.0.1:8000,/float-1,",f",[0.007765],2f666c6f61742d31000000002c6600003bfe7035
1790401823.720,127.0.0.1:8000,/float-1,",f",[0.007803],2f666c6f61742d31000000002c6600003bffadf2
1790401823.741,127.0.0.1:8000,/float-1,",f",[0.007841],2f666c6f61742d31000000002c6600003c0075d7
1790401823.761,127.0.0.1:8000,/float-1,",f",[0.007878],2f666c6f61742d31000000002c6600003c0114b6
1790401823.773,127.0.0.1:8000,/float-1,",f",[0.007916],2f666c6f61742d31000000002c6600003c01b394
1790401823.794,127.0.0.1:8000,/float-1,",f",[0.007954],2f666c6f61742d31000000002c6600003c025273
1790401823.804,127.0.0.1:8000,/float-1,",f",[0.007992],2f666c6f61742d31000000002c6600003c02f151
1790401823.825,127.0.0.1:8000,/float-1,",f",[0.00803],2f666c6f61742d31000000002c6600003c03902f
1790401823.845,127.0.0.1:8000,/float-1,",f",[0.008068],2f666c6f61742d31000000002c6600003c042f0e
1790401823.855,127.0.0.1:8000,/float-1,",f",[0.008106],2f666c6f61742d31000000002c6600003c04cdec
1790401823.876,127.0.0.1:8000,/float-1,",f",[0.008144],2f666c6f61742d31000000002c6600003c056ccb
1790401823.897,127.0.0.1:8000,/float-1,",f",[0.008181],2f666c6f61742d31000000002c6600003c060ba9
1790401823.907,127.0.0.1:8000,/float-1,",f",[0.008219],2f666c6f61742d31000000002c6600003c06aa87
1790401823.928,127.0.0.1:8000,/float-1,",f",[0.008257],2f666c6f61742d31000000002c6600003c074966
1790401823.938,127.0.0.1:8000,/float-1,",f",[0.008295],2f666c6f61742d31000000002c6600003c07e844
1790401823.959,127.0.0.1:8000,/float-1,",f",[0.008333],2f666c6f61742d31000000002c6600003c088723
1790401823.970,127.0.0.1:8000,/float-1,",f",[0.008371],2f666c6f61742d31000000002c6600003c092601
1790401823.991,127.0.0.1:8000,/float-1,",f",[0.008409],2f666c6f61742d31000000002c6600003c09c4df
1790401824.011,127.0.0.1:8000,/float-1,",f",[0.008447],2f666c6f61742d31000000002c6600003c0a63be
1790401824.021,127.0.0.1:8000,/float-1,",f",[0.008485],2f666c6f61742d31000000002c6600003c0b029c
1790401824.041,127.0.0.1:8000,/float-1,",f",[0.008522],2f666c6f61742d31000000002c6600003c0ba17b
1790401824.062,127.0.0.1:8000,/float-1,",f",[0.00856],2f666c6f61742d31000000002c6600003c0c4059
1790401824.072,127.0.0.1:8000,/float-1,",f",[0.008598],2f666c6f61742d31000000002c6600003c0cdf38
1790401824.094,127.0.0.1:8000,/float-1,",f",[0.008636],2f666c6f61742d31000000002c6600003c0d7e16
1790401824.104,127.0.0.1:8000,/float-1,",f",[0.008674],2f666c6f61742d31000000002c6600003c0e1cf4
1790401824.125,127.0.0.1:8000,/float-1,",f",[0.008712],2f666c6f61742d31000000002c6600003c0ebbd3
1790401824.145,127.0.0.1:8000,/float-1,",f",[0.00875],2f666c6f61742d31000000002c6600003c0f5ab1
1790401824.155,127.0.0.1:8000,/float-1,",f",[0.008788],2f666c6f61742d31000000002c6600003c0ff990
1790401824.176,127.0.0.1:8000,/float-1,",f",[0.008825],2f666c6f61742d31000000002c6600003c10986e
1790401824.196,127.0.0.1:8000,/float-1,",f",[0.008863],2f666c6f61742d31000000002c6600003c11374c
1790401824.206,127.0.0.1:8000,/float-1,",f",[0.008901],2f666c6f61742d31000000002c6600003c11d62b
1790401824.228,127.0.0.1:8000,/float-1,",f",[0.008939],2f666c6f61742d31000000002c6600003c127509
1790401824.238,127.0.0.1:8000,/float-1,",f",[0.008977],2f666c6f61742d31000000002c6600003c1313e8
1790401824.259,127.0.0.1:8000,/float-1,",f",[0.009015],2f666c6f61742d31000000002c6600003c13b2c6
1790401824.279,127.0.0.1:8000,/float-1,",f",[0.009053],2f666c6f61742d31000000002c6600003c1451a4
1790401824.289,127.0.0.1:8000,/float-1,",f",[0.009091],2f666c6f61742d31000000002c6600003c14f083
1790401824.310,127.0.0.1:8000,/float-1,",f",[0.009128],2f666c6f61742d31000000002c6600003c158f61
1790401824.321,127.0.0.1:8000,/float-1,",f",[0.009166],2f666c6f61742d31000000002c6600003c162e40
1790401824.342,127.0.0.1:8000,/float-1,",f",[0.009204],2f666c6f61742d31000000002c6600003c16cd1e
1790401824.362,127.0.0.1:8000,/float-1,",f",[0.009242],2f666c6f61742d31000000002c6600003c176bfd
1790401824.372,127.0.0.1:8000,/float-1,",f",[0.00928],2f666c6f61742d31000000002c6600003c180adb
1790401824.393,127.0.0.1:8000,/float-1,",f",[0.009318],2f666c6f61742d31000000002c6600003c18a9b9
1790401824.403,127.0.0.1:8000,/float-1,",f",[0.009356],2f666c6f61742d31000000002c6600003c194898
1790401824.424,127.0.0.1:8000,/float-1,",f",[0.009394],2f666c6f61742d31000000002c6600003c19e776
1790401824.445,127.0.0.1:8000,/float-1,",f",[0.009431],2f666c6f61742d31000000002c6600003c1a8655
1790401824.456,127.0.0.1:8000,/float-1,",f",[0.009469],2f666c6f61742d31000000002c6600003c1b2533
1790401824.476,127.0.0.1:8000,/float-1,",f",[0.009507],2f666c6f61742d31000000002c6600003c1bc411
1790401824.486,127.0.0.1:8000,/float-1,",f",[0.009545],2f666c6f61742d31000000002c6600003c1c62f0
1790401824.508,127.0.0.1:8000,/float-1,",f",[0.009583],2f666c6f61742d31000000002c6600003c1d01ce
