epoch,from,address,tags,args,hex
1790401513.951,127.0.0.1:8000,/float-1,",f",[0.023408],2f666c6f61742d31000000002c6600003cbfc275
1790401513.972,127.0.0.1:8000,/float-1,",f",[0.023446],2f666c6f61742d31000000002c6600003cc011e4
1790401513.982,127.0.0.1:8000,/float-1,",f",[0.023484],2f666c6f61742d31000000002c6600003cc06154
1790401514.004,127.0.0.1:8000,/float-1,",f",[0.023522],2f666c6f61742d31000000002c6600003cc0b0c3
1790401514.025,127.0.0.1:8000,/float-1,",f",[0.02356],2f666c6f61742d31000000002c6600003cc10032
1790401514.036,127.0.0.1:8000,/float-1,",f",[0.023598],2f666c6f61742d31000000002c6600003cc14fa1
1790401514.057,127.0.0.1:8000,/float-1,",f",[0.023635],2f666c6f61742d31000000002c6600003cc19f11
1790401514.068,127.0.0.1:8000,/float-1,",f",[0.023673],2f666c6f61742d31000000002c6600003cc1ee80
1790401514.088,127.0.0.1:8000,/float-1,",f",[0.023711],2f666c6f61742d31000000002c6600003cc23def
1790401514.099,127.0.0.1:8000,/float-1,",f",[0.023749],2f666c6f61742d31000000002c6600003cc28d5e
1790401514.120,127.0.0.1:8000,/float-1,",f",[0.023787],2f666c6f61742d31000000002c6600003cc2dccd
1790401514.141,127.0.0.1:8000,/float-1,",f",[0.023825],2f666c6f61742d31000000002c6600003cc32c3d
1790401514.151,127.0.0.1:8000,/float-1,",f",[0.023863],2f666c6f61742d31000000002c6600003cc37bac
1790401514.172,127.0.0.1:8000,/float-1,",f",[0.023901],2f666c6f61742d31000000002c6600003cc3cb1b
1790401514.183,127.0.0.1:8000,/float-1,",f",[0.023938],2f666c6f61742d31000000002c6600003cc41a8a
1790401514.204,127.0.0.1:8000,/float-1,",f",[0.023976],2f666c6f61742d31000000002c6600003cc469f9
1790401514.224,127.0.0.1:8000,/float-1,",f",[0.024014],2f666c6f61742d31000000002c6600003cc4b969
1790401514.235,127.0.0.1:8000,/float-1,",f",[0.024052],2f666c6f61742d31000000002c6600003cc508d8
1790401514.255,127.0.0.1:8000,/float-1,",f",[0.02409],2f666c6f61742d31000000002c6600003cc55847
1790401514.266,127.0.0.1:8000,/float-1,",f",[0.024128],2f666c6f61742d31000000002c6600003cc5a7b6
1790401514.288,127.0.0.1:8000,/float-1,",f",[0.024166],2f666c6f61742d31000000002c6600003cc5f725
1790401514.308,127.0.0.1:8000,/float-1,",f",[0.024204],2f666c6f61742d31000000002c6600003cc64695
1790401514.319,127.0.0.1:8000,/float-1,",f",[0.024241],2f666c6f61742d31000000002c6600003cc69604
1790401514.340,127.0.0.1:8000,/float-1,",f",[0.024279],2f666c6f61742d31000000002c6600003cc6e573
1790401514.350,127.0.0.1:8000,/float-1,",f",[0.024317],2f666c6f61742d31000000002c6600003cc734e2
1790401514.371,127.0.0.1:8000,/float-1,",f",[0.024355],2f666c6f61742d31000000002c6600003cc78451
1790401514.392,127.0.0.1:8000,/float-1,",f",[0.024393],2f666c6f61742d31000000002c6600003cc7d3c1
1790401514.402,127.0.0.1:8000,/float-1,",f",[0.024431],2f666c6f61742d31000000002c6600003cc82330
1790401514.423,127.0.0.1:8000,/float-1,",f",[0.024469],2f666c6f61742d31000000002c6600003cc8729f
1790401514.433,127.0.0.1:8000,/float-1,",f",[0.024507],2f666c6f61742d31000000002c6600003cc8c20e
1790401514.454,127.0.0.1:8000,/float-1,",f",[0.024544],2f666c6f61742d31000000002c6600003cc9117d
1790401514.475,127.0.0.1:8000,/float-1,",f",[0.024582],2f666c6f61742d31000000002c6600003cc960ed
1790401514.485,127.0.0.1:8000,/float-1,",f",[0.02462],2f666c6f61742d31000000002c6600003cc9b05c
1790401514.506,127.0.0.1:8000,/float-1,",f",[0.024658],2f666c6f61742d31000000002c6600003cc9ffcb
1790401514.517,127.0.0.1:8000,/float-1,",f",[0.024696],2f666c6f61742d31000000002c6600003cca4f3a
1790401514.538,127.0.0.1:8000,/float-1,",f",[0.024734],2f666c6f61742d31000000002c6600003cca9ea9
1790401514.549,127.0.0.1:8000,/float-1,",f",[0.024772],2f666c6f61742d31000000002c6600003ccaee19
1790401514.569,127.0.0.1:8000,/float-1,",f",[0.02481],2f666c6f61742d31000000002c6600003ccb3d88
1790401514.591,127.0.0.1:8000,/float-1,",f",[0.024847],2f666c6f61742d31000000002c6600003ccb8cf7
